Experiment;Construct;PercentHead;TimePoint
AN;CP106;99,9857;2
AN;CP106;99,9924;2
AN;CP106;99,9928;2
AN;CP106;99,9946;2
AN;CP106;99,9948;2
AN;CP106;99,9954;2
AN;CP106;99,9962;2
AN;CP106;99,9967;2
AN;CP106;99,9994;2
AN;CP106;99,3;2
AN;CP106;99,6467;2
AN;CP106;99,9914;2
AN;CP106;99,9932;2
AN;CP106;99,9942;2
AN;CP106;99,9946;2
AN;CP106;99,9965;2
AN;CP106;99,9974;2
AN;CP106;99,9977;2
AN;CP106;99,9984;2
AN;CP106;95,8945;2
AN;CP106;97,4526;2
AN;CP106;99,779;2
AN;CP106;99,9912;2
AN;CP106;99,9926;2
AN;CP106;99,9929;2
AN;CP106;99,9941;2
AN;CP106;99,9947;2
AN;CP106;99,995;2
AN;CP106;99,9959;2
AN;CP106;93,9853;2
AN;CP106;98,2321;2
AN;CP106;98,2651;2
AN;CP106;99,9915;2
AN;CP106;99,9947;2
AN;CP106;99,9948;2
AN;CP106;99,9951;2
AN;CP106;97,2433;2
AN;CP106;99,1771;2
AN;CP106;99,9883;2
AN;CP106;99,9886;2
AN;CP106;99,9922;2
AN;CP106;99,9927;2
AN;CP106;99,994;2
AN;CP106;99,9941;2
AN;CP106;99,9961;2
AN;CP106;99,9977;2
AN;CP106;97,8084;2
AN;CP106;99,8227;2
AN;CP106;99,8618;2
AN;CP106;99,9879;2
AN;CP106;99,996;2
AN;CP106;99,9963;2
AN;CP106;99,6561;2
AN;CP106;99,9884;2
AN;CP106;99,9904;2
AN;CP106;99,991;2
AN;CP106;99,9924;2
AN;CP106;99,9936;2
AN;CP106;99,9947;2
AN;CP106;99,9948;2
AN;CP106;99,9972;2
AN;CP106;99,9985;2
AN;CP106;98,9927;2
AN;CP106;99,1442;2
AN;CP106;99,2454;2
AN;CP106;99,7007;2
AN;CP106;99,987;2
AN;CP106;99,993;2
AN;CP106;99,9975;2
AN;CP106;100,001;2
AN;CP106;98,4804;2
AN;CP106;99,3353;2
AN;CP106;99,8763;2
AN;CP106;99,9864;2
AN;CP106;99,9892;2
AN;CP106;99,9925;2
AN;CP106;99,994;2
AN;CP106;99,9942;2
AN;CP106;99,9965;2
AN;CP106;98,1175;2
AN;CP106;98,2265;2
AN;CP106;99,992;2
AN;CP106;99,9932;2
AN;CP106;99,9935;2
AN;CP106;98,1666;2
AN;CP106;98,4365;2
AN;CP106;99,9915;2
AN;CP106;97,826;2
AN;CP106;99,6726;2
AN;CP106;99,6797;2
AN;CP106;99,7085;2
AN;CP106;99,993;2
AN;CP106;99,9942;2
AN;CP106;99,997;2
AN;CP106;99,2508;2
AN;CP106;99,9954;2
AN;CP106;99,9986;2
AN;CP106;95,491;2
AN;CP106;98,645;2
AN;CP106;99,9973;2
AN;CP106;99,9977;2
AN;CP106;99,6611;2
AN;CP106;99,8964;2
AN;CP106;99,9877;2
AN;CP106;99,9904;2
AN;CP106;99,9945;2
AN;CP106;99,9958;2
AN;CP106;99,9968;2
AN;CP106;99,9999;2
AN;CP106;99,6495;2
AN;CP106;99,728;2
AN;CP106;99,9921;2
AN;CP106;99,9921;2
AN;CP106;99,9937;2
AN;CP106;99,997;2
AN;CP106;99,9993;2
AN;CP106;84,8176;2
AN;CP106;85,3712;2
AN;CP106;91,6868;2
AN;CP106;93,9501;2
AN;CP106;95,0778;2
AN;CP106;95,3376;2
AN;CP106;95,4163;2
AN;CP106;98,8438;2
AN;CP106;99,995;2
AN;CP106;91,3318;2
AN;CP106;97,7591;2
AN;CP106;98,004;2
AN;CP106;98,0588;2
AN;CP106;98,2854;2
AN;CP106;98,7231;2
AN;CP106;99,0688;2
AN;CP106;99,2684;2
AN;CP106;99,2771;2
AN;CP106;99,4913;2
AN;CP106;99,8657;2
AN;CP106;99,9857;2
AN;CP106;96,4983;2
AN;CP106;96,8707;2
AN;CP106;98,2398;2
AN;CP106;98,7414;2
AN;CP106;99,1647;2
AN;CP106;99,2876;2
AN;CP106;99,4743;2
AN;CP106;99,9831;2
AN;CP106;99,9894;2
AN;CP106;99,9955;2
AN;CP106;96,3601;2
AN;CP106;98,1724;2
AN;CP106;98,1997;2
AN;CP106;98,2953;2
AN;CP106;98,3233;2
AN;CP106;98,9312;2
AN;CP106;99,0759;2
AN;CP106;97,6842;2
AN;CP106;97,7604;2
AN;CP106;97,9982;2
AN;CP106;98,1635;2
AN;CP106;98,4401;2
AN;CP106;98,4914;2
AN;CP106;98,8422;2
AN;CP106;98,9332;2
AN;CP106;98,9332;2
AN;CP106;99,3173;2
AN;CP106;99,982;2
AN;CP106;99,987;2
AN;CP106;99,9894;2
AN;CP106;99,991;2
AN;CP106;95,5544;2
AN;CP106;96,0613;2
AN;CP106;96,1482;2
AN;CP106;97,1493;2
AN;CP106;97,5517;2
AN;CP106;98,689;2
AN;CP106;98,7075;2
AN;CP106;99,0797;2
AN;CP106;99,0913;2
AN;CP106;99,3723;2
AN;CP106;99,5642;2
AN;CP106;99,7011;2
AN;CP106;99,9889;2
AN;CP106;96,7195;2
AN;CP106;97,8478;2
AN;CP106;98,354;2
AN;CP106;98,3858;2
AN;CP106;99,0687;2
AN;CP106;99,53;2
AN;CP106;99,6723;2
AN;CP106;99,7499;2
AN;CP106;99,7842;2
AN;CP106;99,9914;2
AN;CP106;99,993;2
AN;CP106;95,9022;2
AN;CP106;97,5316;2
AN;CP106;97,7663;2
AN;CP106;97,8907;2
AN;CP106;97,9198;2
AN;CP106;98,1723;2
AN;CP106;98,7144;2
AN;CP106;99,1667;2
AN;CP106;99,2438;2
AN;CP106;99,3209;2
AN;CP106;99,5541;2
AN;CP106;99,734;2
AN;CP106;99,8065;2
AN;CP106;99,9866;2
AN;CP106;94,9426;2
AN;CP106;97,901;2
AN;CP106;98,418;2
AN;CP106;99,2732;2
AN;CP106;99,4513;2
AN;CP106;99,7666;2
AN;CP106;99,9888;2
AN;CP106;96,1346;2
AN;CP106;96,6708;2
AN;CP106;96,773;2
AN;CP106;97,8173;2
AN;CP106;97,8421;2
AN;CP106;98,9281;2
AN;CP106;99,1402;2
AN;CP106;99,9881;2
AN;CP106;97,6147;2
AN;CP106;97,785;2
AN;CP106;97,8972;2
AN;CP106;98,1328;2
AN;CP106;98,5629;2
AN;CP106;98,8961;2
AN;CP106;98,9515;2
AN;CP106;98,9804;2
AN;CP106;99,2268;2
AN;CP106;99,8114;2
AN;CP106;99,9934;2
AN;CP106;96,8072;2
AN;CP106;97,9731;2
AN;CP106;98,2881;2
AN;CP106;98,2951;2
AN;CP106;98,5239;2
AN;CP106;99,5825;2
AN;CP106;99,6547;2
AN;CP106;99,9939;2
AN;CP106;97,8181;2
AN;CP106;98,1003;2
AN;CP106;98,1157;2
AN;CP106;98,6689;2
AN;CP106;99,0038;2
AN;CP106;99,9948;2
AN;CP106;99,9969;2
AN;CP106;99,9983;2
AN;CP106;98,5252;2
AN;CP106;98,6811;2
AN;CP106;99,8421;2
AN;CP106;99,988;2
AN;CP106;99,9898;2
AN;CP106;99,9948;2
AN;CP106;96,3394;2
AN;CP106;97,7401;2
AN;CP106;98,4325;2
AN;CP106;98,4703;2
AN;CP106;98,9293;2
AN;CP106;99,7573;2
AN;CP106;97,5322;2
AN;CP106;97,5617;2
AN;CP106;99,8466;2
AN;CP106;99,9965;2
AN;CP106;67,3665;2
AN;CP106;81,2342;2
AN;CP106;82,2512;2
AN;CP106;82,2544;2
AN;CP106;86,9318;2
AN;CP106;89,0358;2
AN;CP106;89,5989;2
AN;CP106;94,3358;2
AN;CP106;96,631;2
AN;CP106;97,1972;2
AN;CP106;98,561;2
AN;CP106;99,9991;2
AN;CP106;84,5327;2
AN;CP106;94,5829;2
AN;CP106;97,4533;2
AN;CP106;97,8229;2
AN;CP106;98,0025;2
AN;CP106;98,4007;2
AN;CP106;98,4443;2
AN;CP106;98,9633;2
AN;CP106;99,317;2
AN;CP106;99,8308;2
AN;CP106;99,8757;2
AN;CP106;99,9917;2
AN;CP106;99,9986;2
AN;CP106;94,1266;2
AN;CP106;95,9678;2
AN;CP106;96,7416;2
AN;CP106;97,0535;2
AN;CP106;97,0676;2
AN;CP106;98,3854;2
AN;CP106;99,1825;2
AN;CP106;99,9845;2
AN;CP106;99,9899;2
AN;CP106;99,9926;2
AN;CP106;95,2611;2
AN;CP106;96,8688;2
AN;CP106;97,0867;2
AN;CP106;97,2801;2
AN;CP106;97,6965;2
AN;CP106;97,8274;2
AN;CP106;99,7527;2
AN;CP106;99,9935;2
AN;CP106;96,0313;2
AN;CP106;96,168;2
AN;CP106;97,467;2
AN;CP106;98,7319;2
AN;CP106;98,8437;2
AN;CP106;99,0052;2
AN;CP106;99,2065;2
AN;CP106;99,6389;2
AN;CP106;99,9967;2
AN;CP106;97,7162;2
AN;CP106;97,9614;2
AN;CP106;99,4698;2
AN;CP106;99,641;2
AN;CP106;99,9871;2
AN;CP106;99,9905;2
AN;CP106;84,5979;2
AN;CP106;85,8892;2
AN;CP106;97,3828;2
AN;CP106;97,4078;2
AN;CP106;98,9939;2
AN;CP106;99,5407;2
AN;CP106;99,543;2
AN;CP106;99,8134;2
AN;CP106;99,8144;2
AN;CP106;99,9841;2
AN;CP106;99,9878;2
AN;CP106;99,9879;2
AN;CP106;99,994;2
AN;CP106;99,9952;2
AN;CP106;99,9953;2
AN;CP106;85,2525;2
AN;CP106;93,3912;2
AN;CP106;97,6192;2
AN;CP106;99,7791;2
AN;CP106;99,9904;2
AN;CP106;99,6905;2
AN;CP106;99,8346;2
AN;CP106;99,9895;2
AN;CP106;97,1556;2
AN;CP106;98,3031;2
AN;CP106;98,6484;2
AN;CP106;99,9224;2
AN;CP106;94,8106;2
AN;CP106;97,1494;2
AN;CP106;97,7519;2
AN;CP106;99,3359;2
AN;CP106;99,6939;2
AN;CP106;96,8662;2
AN;CP106;97,1131;2
AN;CP106;98,1722;2
AN;CP106;98,2283;2
AN;CP106;99,3199;2
AN;CP106;99,4326;2
AN;CP106;99,664;2
AN;CP106;99,7117;2
AN;CP106;99,7544;2
AN;CP106;99,7705;2
AN;CP106;99,8032;2
AN;CP106;99,9824;2
AN;CP106;99,9929;2
AN;CP106;99,9971;2
AN;CP106;99,9983;2
AN;CP106;97,2997;2
AN;CP106;98,1673;2
AN;CP106;98,2891;2
AN;CP106;98,94;2
AN;CP106;99,1071;2
AN;CP106;99,2196;2
AN;CP106;99,6307;2
AN;CP106;99,7568;2
AN;CP106;99,7812;2
AN;CP106;99,8413;2
AN;CP106;99,9794;2
AN;CP106;99,9896;2
AN;CP106;99,9949;2
AN;CP106;99,9991;2
AN;CP106;95,8312;2
AN;CP106;98,9059;2
AN;CP106;99,3772;2
AN;CP106;99,4965;2
AN;CP106;99,9889;2
AN;CP106;99,9907;2
AN;CP106;99,9946;2
AN;CP106;99,9977;2
AN;CP106;99,9984;2
AN;CP106;98,0425;2
AN;CP106;98,2939;2
AN;CP106;98,9686;2
AN;CP106;99,0944;2
AN;CP106;99,5625;2
AN;CP106;99,992;2
AN;CP106;99,9929;2
AN;CP106;84,4103;2
AN;CP106;98,6949;2
AN;CP106;99,4399;2
AN;CP106;99,6871;2
AN;CP106;99,99;2
AN;CP106;99,9954;2
AN;CP106;98,5624;2
AN;CP106;99,215;2
AN;CP106;99,2951;2
AN;CP106;99,9858;2
AN;CP106;99,9874;2
AN;CP106;99,9955;2
AN;CP106;95,4765;2
AN;CP106;98,8179;2
AN;CP106;99,0576;2
AN;CP106;99,5026;2
AN;CP106;99,7321;2
AN;CP106;96,0821;2
AN;CP106;99,5524;2
AN;CP106;99,7963;2
AN;CP106;99,9738;2
AN;CP106;99,9922;2
AN;CP106;99,9922;2
AN;CP106;90,8063;2
AN;CP106;98,0523;2
AN;CP106;98,4071;2
AN;CP106;99,7645;2
AN;CP106;99,9943;2
AN;CP106;99,9947;2
AN;CP106;99,9966;2
AN;CP106;100,001;2
AN;CP106;100,001;2
AN;CP106;94,6198;2
AN;CP106;97,7726;2
AN;CP106;99,0672;2
AN;CP106;99,1985;2
AN;CP106;99,2968;2
AN;CP106;99,9948;2
AN;CP106;99,9976;2
AN;CP106;100,001;2
AN;CP106;97,7153;2
AN;CP106;99,7789;2
AN;CP106;99,9916;2
AN;CP106;99,9922;2
AN;CP106;99,9976;2
AN;CP106;99,9988;2
AN;CP106;90,0736;2
AN;CP106;98,0442;2
AN;CP106;98,4046;2
AN;CP106;99,6179;2
AN;CP106;99,7152;2
AN;CP106;99,8404;2
AN;CP106;99,9907;2
AN;CP106;99,9937;2
AN;CP106;99,996;2
AN;CP106;100;2
AN;CP106;99,106;2
AN;CP106;99,2828;2
AN;CP106;99,2879;2
AN;CP106;99,9946;2
AN;CP106;99,9984;2
AN;CP106;98,9261;2
AN;CP106;99,8417;2
AN;CP106;99,9961;2
AN;CP106;95,6941;2
AN;CP106;98,2781;2
AN;CP106;99,917;2
AN;CP106;99,9943;2
AN;CP106;99,9958;2
AN;CP106;99,6549;2
AN;CP106;99,6926;2
AN;CP106;94,1894;2
AN;CP106;96,88;2
AN;CP106;97,2941;2
AN;CP106;98,829;2
AN;CP106;99,6177;2
AN;CP106;99,8814;2
AN;CP106;99,9919;2
AN;CP106;99,9928;2
AN;CP106;99,994;2
AN;CP106;97,7591;2
AN;CP106;99,4026;2
AN;CP106;99,9928;2
AN;CP106;99,9927;2
AN;CP106;99,9912;2
AN;CP106;99,9887;2
AN;CP106;99,9851;2
AN;CP106;99,885;2
AN;CP106;99,8599;2
AN;CP106;99,7266;2
AN;CP106;99,6287;2
AN;CP106;99,6221;2
AN;CP106;99,5229;2
AN;CP106;99,5166;2
AN;CP106;99,4713;2
AN;CP106;99,4054;2
AN;CP106;99,3105;2
AN;CP106;99,2977;2
AN;CP106;99,1053;2
AN;CP106;98,8881;2
AN;CP106;98,7908;2
AN;CP106;98,644;2
AN;CP106;98,6438;2
AN;CP106;98,6407;2
AN;CP106;98,5531;2
AN;CP106;98,5497;2
AN;CP106;98,3858;2
AN;CP106;98,3783;2
AN;CP106;98,3294;2
AN;CP106;98,3259;2
AN;CP106;98,2468;2
AN;CP106;98,2371;2
AN;CP106;98,1275;2
AN;CP106;98,0224;2
AN;CP106;98,0017;2
AN;CP106;97,9681;2
AN;CP106;97,8274;2
AN;CP106;97,8242;2
AN;CP106;97,7661;2
AN;CP106;97,7447;2
AN;CP106;97,7278;2
AN;CP106;97,673;2
AN;CP106;97,6027;2
AN;CP106;97,5909;2
AN;CP106;97,351;2
AN;CP106;97,3474;2
AN;CP106;97,3081;2
AN;CP106;97,3021;2
AN;CP106;97,2824;2
AN;CP106;97,2765;2
AN;CP106;97,0875;2
AN;CP106;96,9734;2
AN;CP106;96,9492;2
AN;CP106;96,7596;2
AN;CP106;96,626;2
AN;CP106;96,4678;2
AN;CP106;96,4278;2
AN;CP106;96,2844;2
AN;CP106;96,2359;2
AN;CP106;96,1026;2
AN;CP106;96,0007;2
AN;CP106;95,8917;2
AN;CP106;95,88;2
AN;CP106;95,8685;2
AN;CP106;95,8448;2
AN;CP106;95,8379;2
AN;CP106;95,6653;2
AN;CP106;95,6305;2
AN;CP106;95,6177;2
AN;CP106;95,4928;2
AN;CP106;95,2566;2
AN;CP106;95,1668;2
AN;CP106;95,0243;2
AN;CP106;94,846;2
AN;CP106;94,7393;2
AN;CP106;94,5507;2
AN;CP106;94,5493;2
AN;CP106;94,4845;2
AN;CP106;94,4795;2
AN;CP106;94,4037;2
AN;CP106;94,397;2
AN;CP106;94,3462;2
AN;CP106;94,3199;2
AN;CP106;94,29;2
AN;CP106;93,7469;2
AN;CP106;93,2593;2
AN;CP106;93,0091;2
AN;CP106;92,7545;2
AN;CP106;92,6239;2
AN;CP106;92,55;2
AN;CP106;92,0722;2
AN;CP106;91,4679;2
AN;CP106;91,3039;2
AN;CP106;91,1626;2
AN;CP106;91,1456;2
AN;CP106;90,9377;2
AN;CP106;90,6452;2
AN;CP106;90,5832;2
AN;CP106;90,2551;2
AN;CP106;90,1666;2
AN;CP106;90,1028;2
AN;CP106;89,9218;2
AN;CP106;88,3246;2
AN;CP106;87,9737;2
AN;CP106;87,2116;2
AN;CP106;86,7174;2
AN;CP106;86,5972;2
AN;CP106;86,2867;2
AN;CP106;83,9467;2
AN;CP106;83,6248;2
AN;CP106;83,5786;2
AN;CP106;81,6657;2
AN;CP106;81,5701;2
AN;CP106;79,9313;2
AN;CP106;79,3797;2
AN;CP106;70,7436;2
AN;CP106;70,1581;2
AN;CP106;66,1026;2
AN;CP106;62,8234;2
AN;CP106;99,9948;2
AN;CP106;99,9948;2
AN;CP106;99,9936;2
AN;CP106;99,993;2
AN;CP106;99,9926;2
AN;CP106;99,9926;2
AN;CP106;99,9921;2
AN;CP106;99,9914;2
AN;CP106;99,9903;2
AN;CP106;99,9887;2
AN;CP106;99,9887;2
AN;CP106;99,9805;2
AN;CP106;99,979;2
AN;CP106;99,9483;2
AN;CP106;99,8653;2
AN;CP106;99,8465;2
AN;CP106;99,841;2
AN;CP106;99,8022;2
AN;CP106;99,7752;2
AN;CP106;99,7489;2
AN;CP106;99,7427;2
AN;CP106;99,7145;2
AN;CP106;99,7044;2
AN;CP106;99,6972;2
AN;CP106;99,6392;2
AN;CP106;99,5286;2
AN;CP106;99,4978;2
AN;CP106;99,4797;2
AN;CP106;99,2924;2
AN;CP106;99,2597;2
AN;CP106;99,2583;2
AN;CP106;99,2532;2
AN;CP106;99,2359;2
AN;CP106;99,2292;2
AN;CP106;99,1299;2
AN;CP106;99,0688;2
AN;CP106;99,0662;2
AN;CP106;99,0313;2
AN;CP106;98,7469;2
AN;CP106;98,6829;2
AN;CP106;98,655;2
AN;CP106;98,5586;2
AN;CP106;98,5562;2
AN;CP106;98,5244;2
AN;CP106;98,5024;2
AN;CP106;98,4618;2
AN;CP106;98,4325;2
AN;CP106;98,3636;2
AN;CP106;98,3045;2
AN;CP106;98,2555;2
AN;CP106;98,0629;2
AN;CP106;98,0379;2
AN;CP106;98,0276;2
AN;CP106;98,0064;2
AN;CP106;97,9991;2
AN;CP106;97,9189;2
AN;CP106;97,9181;2
AN;CP106;97,8875;2
AN;CP106;97,8616;2
AN;CP106;97,7959;2
AN;CP106;97,6603;2
AN;CP106;97,6371;2
AN;CP106;97,6136;2
AN;CP106;97,6017;2
AN;CP106;97,5948;2
AN;CP106;97,5641;2
AN;CP106;97,5363;2
AN;CP106;97,5337;2
AN;CP106;97,4375;2
AN;CP106;97,4085;2
AN;CP106;97,3225;2
AN;CP106;97,3151;2
AN;CP106;97,2456;2
AN;CP106;97,2268;2
AN;CP106;97,1433;2
AN;CP106;97,0801;2
AN;CP106;97,0303;2
AN;CP106;97,0072;2
AN;CP106;97,005;2
AN;CP106;96,9704;2
AN;CP106;96,9526;2
AN;CP106;96,9221;2
AN;CP106;96,8906;2
AN;CP106;96,842;2
AN;CP106;96,7953;2
AN;CP106;96,7798;2
AN;CP106;96,7609;2
AN;CP106;96,7521;2
AN;CP106;96,7455;2
AN;CP106;96,718;2
AN;CP106;96,6951;2
AN;CP106;96,6881;2
AN;CP106;96,5992;2
AN;CP106;96,4768;2
AN;CP106;96,4717;2
AN;CP106;96,4353;2
AN;CP106;96,2759;2
AN;CP106;96,268;2
AN;CP106;96,2406;2
AN;CP106;96,2335;2
AN;CP106;96,2267;2
AN;CP106;96,2228;2
AN;CP106;96,207;2
AN;CP106;96,1957;2
AN;CP106;96,1873;2
AN;CP106;96,1757;2
AN;CP106;96,1755;2
AN;CP106;96,1681;2
AN;CP106;96,1151;2
AN;CP106;96,1089;2
AN;CP106;95,8693;2
AN;CP106;95,8477;2
AN;CP106;95,8388;2
AN;CP106;95,804;2
AN;CP106;95,7997;2
AN;CP106;95,6971;2
AN;CP106;95,5969;2
AN;CP106;95,5418;2
AN;CP106;95,5159;2
AN;CP106;95,5143;2
AN;CP106;95,3484;2
AN;CP106;95,1138;2
AN;CP106;95,0381;2
AN;CP106;95,0091;2
AN;CP106;94,9977;2
AN;CP106;94,7161;2
AN;CP106;94,6027;2
AN;CP106;94,4435;2
AN;CP106;94,3776;2
AN;CP106;94,2334;2
AN;CP106;94,1424;2
AN;CP106;94,142;2
AN;CP106;93,9052;2
AN;CP106;93,6275;2
AN;CP106;93,59;2
AN;CP106;93,465;2
AN;CP106;93,0376;2
AN;CP106;93,0195;2
AN;CP106;92,9931;2
AN;CP106;92,9028;2
AN;CP106;92,8994;2
AN;CP106;92,8134;2
AN;CP106;92,7006;2
AN;CP106;92,3637;2
AN;CP106;92,3282;2
AN;CP106;92,1954;2
AN;CP106;91,9765;2
AN;CP106;91,7393;2
AN;CP106;91,3379;2
AN;CP106;91,3368;2
AN;CP106;89,1867;2
AN;CP106;89,1867;2
AN;CP106;89,1086;2
AN;CP106;88,8664;2
AN;CP106;87,9246;2
AN;CP106;87,7106;2
AN;CP106;86,7941;2
AN;CP106;84,4429;2
AN;CP106;84,4175;2
AN;CP106;83,491;2
AN;CP106;78,8897;2
AN;CP106;99,998;2
AN;CP106;99,9948;2
AN;CP106;99,9935;2
AN;CP106;99,9932;2
AN;CP106;99,9917;2
AN;CP106;99,9913;2
AN;CP106;99,9906;2
AN;CP106;99,9906;2
AN;CP106;99,9896;2
AN;CP106;99,9631;2
AN;CP106;99,8953;2
AN;CP106;99,8879;2
AN;CP106;99,8649;2
AN;CP106;99,8628;2
AN;CP106;99,8409;2
AN;CP106;99,8274;2
AN;CP106;99,8263;2
AN;CP106;99,8212;2
AN;CP106;99,8063;2
AN;CP106;99,7309;2
AN;CP106;99,5881;2
AN;CP106;99,5213;2
AN;CP106;99,4809;2
AN;CP106;99,4706;2
AN;CP106;99,4693;2
AN;CP106;99,4523;2
AN;CP106;99,4212;2
AN;CP106;99,2505;2
AN;CP106;99,2504;2
AN;CP106;99,2419;2
AN;CP106;99,1726;2
AN;CP106;99,0924;2
AN;CP106;99,0747;2
AN;CP106;99,0565;2
AN;CP106;98,9461;2
AN;CP106;98,9449;2
AN;CP106;98,9157;2
AN;CP106;98,8898;2
AN;CP106;98,8324;2
AN;CP106;98,7532;2
AN;CP106;98,6139;2
AN;CP106;98,6083;2
AN;CP106;98,6009;2
AN;CP106;98,5866;2
AN;CP106;98,5501;2
AN;CP106;98,4859;2
AN;CP106;98,4484;2
AN;CP106;98,4217;2
AN;CP106;98,3862;2
AN;CP106;98,3508;2
AN;CP106;98,2698;2
AN;CP106;98,2612;2
AN;CP106;98,2459;2
AN;CP106;98,1881;2
AN;CP106;98,1758;2
AN;CP106;98,1728;2
AN;CP106;98,1693;2
AN;CP106;98,0913;2
AN;CP106;98,0716;2
AN;CP106;98,0012;2
AN;CP106;97,9744;2
AN;CP106;97,9242;2
AN;CP106;97,9242;2
AN;CP106;97,8965;2
AN;CP106;97,8949;2
AN;CP106;97,8597;2
AN;CP106;97,8558;2
AN;CP106;97,8544;2
AN;CP106;97,8166;2
AN;CP106;97,8079;2
AN;CP106;97,804;2
AN;CP106;97,803;2
AN;CP106;97,8001;2
AN;CP106;97,7235;2
AN;CP106;97,7129;2
AN;CP106;97,6923;2
AN;CP106;97,6882;2
AN;CP106;97,6733;2
AN;CP106;97,6491;2
AN;CP106;97,6318;2
AN;CP106;97,5309;2
AN;CP106;97,5285;2
AN;CP106;97,4909;2
AN;CP106;97,4627;2
AN;CP106;97,4476;2
AN;CP106;97,4377;2
AN;CP106;97,4265;2
AN;CP106;97,4261;2
AN;CP106;97,4213;2
AN;CP106;97,3892;2
AN;CP106;97,3838;2
AN;CP106;97,3774;2
AN;CP106;97,3756;2
AN;CP106;97,3751;2
AN;CP106;97,3706;2
AN;CP106;97,3109;2
AN;CP106;97,2983;2
AN;CP106;97,2878;2
AN;CP106;97,1905;2
AN;CP106;97,1887;2
AN;CP106;97,1814;2
AN;CP106;97,1518;2
AN;CP106;97,1516;2
AN;CP106;97,1256;2
AN;CP106;97,1041;2
AN;CP106;97,0765;2
AN;CP106;97,0717;2
AN;CP106;97,0292;2
AN;CP106;96,9588;2
AN;CP106;96,9232;2
AN;CP106;96,9076;2
AN;CP106;96,8973;2
AN;CP106;96,895;2
AN;CP106;96,8658;2
AN;CP106;96,8347;2
AN;CP106;96,8341;2
AN;CP106;96,8228;2
AN;CP106;96,8027;2
AN;CP106;96,8018;2
AN;CP106;96,7687;2
AN;CP106;96,6786;2
AN;CP106;96,6691;2
AN;CP106;96,6453;2
AN;CP106;96,6435;2
AN;CP106;96,6352;2
AN;CP106;96,627;2
AN;CP106;96,5949;2
AN;CP106;96,582;2
AN;CP106;96,4885;2
AN;CP106;96,4333;2
AN;CP106;96,3147;2
AN;CP106;96,2974;2
AN;CP106;96,2485;2
AN;CP106;96,1498;2
AN;CP106;96,1395;2
AN;CP106;96,1349;2
AN;CP106;96,0898;2
AN;CP106;96,0664;2
AN;CP106;95,8706;2
AN;CP106;95,8203;2
AN;CP106;95,8141;2
AN;CP106;95,7658;2
AN;CP106;95,5761;2
AN;CP106;95,4513;2
AN;CP106;95,448;2
AN;CP106;95,447;2
AN;CP106;95,3916;2
AN;CP106;95,3243;2
AN;CP106;95,2665;2
AN;CP106;95,2122;2
AN;CP106;95,1471;2
AN;CP106;95,1218;2
AN;CP106;95,0032;2
AN;CP106;94,9078;2
AN;CP106;94,9039;2
AN;CP106;94,8989;2
AN;CP106;94,8483;2
AN;CP106;94,7279;2
AN;CP106;94,7;2
AN;CP106;94,4079;2
AN;CP106;93,2093;2
AN;CP106;93,0858;2
AN;CP106;93,084;2
AN;CP106;92,768;2
AN;CP106;92,4678;2
AN;CP106;92,4193;2
AN;CP106;92,0036;2
AN;CP106;91,8871;2
AN;CP106;91,2463;2
AN;CP106;91,1507;2
AN;CP106;90,3515;2
AN;CP106;89,7777;2
AN;CP106;89,2592;2
AN;CP106;87,4361;2
AN;CP106;77,7165;2
AN;CP106;96,104;2
NN;CP106;99,994;2
NN;CP106;93,8022;2
NN;CP106;98,9441;2
NN;CP106;99,0584;2
NN;CP106;99,0863;2
NN;CP106;99,1515;2
NN;CP106;99,9858;2
NN;CP106;99,9873;2
NN;CP106;99,9889;2
NN;CP106;99,9906;2
NN;CP106;99,9912;2
NN;CP106;99,526;2
NN;CP106;97,9101;2
NN;CP106;98,6058;2
NN;CP106;99,0488;2
NN;CP106;99,4111;2
NN;CP106;99,6706;2
NN;CP106;99,6865;2
NN;CP106;99,9962;2
NN;CP106;96,9739;2
NN;CP106;97,1763;2
NN;CP106;98,4463;2
NN;CP106;99,7264;2
NN;CP106;99,8125;2
NN;CP106;99,9906;2
NN;CP106;99,9926;2
NN;CP106;99,9939;2
NN;CP106;96,4763;2
NN;CP106;97,2521;2
NN;CP106;98,7318;2
NN;CP106;99,7161;2
NN;CP106;99,7325;2
NN;CP106;99,9873;2
NN;CP106;97,441;2
NN;CP106;98,645;2
NN;CP106;99,996;2
NN;CP106;96,7358;2
NN;CP106;99,0753;2
NN;CP106;99,9959;2
NN;CP106;99,9966;2
NN;CP106;94,3131;2
NN;CP106;95,3285;2
NN;CP106;96,8405;2
NN;CP106;97,9272;2
NN;CP106;98,1769;2
NN;CP106;98,6371;2
NN;CP106;99,1716;2
NN;CP106;99,4504;2
NN;CP106;99,6917;2
NN;CP106;99,9958;2
NN;CP106;90,7318;2
NN;CP106;95,9082;2
NN;CP106;96,6723;2
NN;CP106;97,1758;2
NN;CP106;99,7257;2
NN;CP106;99,9957;2
NN;CP106;91,8432;2
NN;CP106;95,4231;2
NN;CP106;95,8565;2
NN;CP106;96,1136;2
NN;CP106;96,8167;2
NN;CP106;97,3993;2
NN;CP106;99,7134;2
NN;CP106;99,9946;2
NN;CP106;93,5418;2
NN;CP106;98,1946;2
NN;CP106;99,2796;2
NN;CP106;99,3289;2
NN;CP106;99,9907;2
NN;CP106;98,8586;2
